,date,frequency,happiness,timeseries
756,2021-01-26,2663593.0,5.956,/api/v1/timeseries/18/
757,2021-01-27,2711059.0,5.931,/api/v1/timeseries/18/
758,2021-01-28,2700192.0,5.955,/api/v1/timeseries/18/
759,2021-01-29,2594137.0,5.980,/api/v1/timeseries/18/
760,2021-01-30,2369344.0,5.979,/api/v1/timeseries/18/
761,2021-01-31,2591762.0,5.970,/api/v1/timeseries/18/
762,2021-02-01,2659900.0,6.010,/api/v1/timeseries/18/
763,2021-02-02,2673716.0,5.986,/api/v1/timeseries/18/
764,2021-02-03,2819433.0,5.938,/api/v1/timeseries/18/
765,2021-02-04,2568368.0,5.980,/api/v1/timeseries/18/
766,2021-02-05,2539497.0,5.998,/api/v1/timeseries/18/
767,2021-02-06,2495251.0,6.022,/api/v1/timeseries/18/
768,2021-02-07,2605091.0,5.996,/api/v1/timeseries/18/
769,2021-02-08,2625476.0,5.970,/api/v1/timeseries/18/
770,2021-02-09,2682311.0,5.961,/api/v1/timeseries/18/
771,2021-02-10,2875162.0,5.936,/api/v1/timeseries/18/
772,2021-02-11,2692606.0,5.980,/api/v1/timeseries/18/
773,2021-02-12,2504311.0,6.000,/api/v1/timeseries/18/
774,2021-02-13,2417007.0,5.977,/api/v1/timeseries/18/
775,2021-02-14,2381743.0,6.009,/api/v1/timeseries/18/
776,2021-02-15,2560354.0,5.983,/api/v1/timeseries/18/
777,2021-02-16,2720958.0,5.994,/api/v1/timeseries/18/
778,2021-02-17,2647679.0,5.992,/api/v1/timeseries/18/
779,2021-02-18,2595862.0,5.988,/api/v1/timeseries/18/
780,2021-02-19,2623105.0,5.967,/api/v1/timeseries/18/
781,2021-02-20,2356150.0,5.982,/api/v1/timeseries/18/
782,2021-02-21,2460623.0,6.001,/api/v1/timeseries/18/
783,2021-02-22,2522015.0,5.997,/api/v1/timeseries/18/
784,2021-02-23,2659443.0,5.980,/api/v1/timeseries/18/
785,2021-02-24,2583817.0,5.978,/api/v1/timeseries/18/
786,2021-02-25,2841526.0,5.917,/api/v1/timeseries/18/
787,2021-02-26,3085963.0,5.915,/api/v1/timeseries/18/
788,2021-02-27,2650087.0,5.949,/api/v1/timeseries/18/
789,2021-02-28,2592420.0,5.986,/api/v1/timeseries/18/
790,2021-03-01,2664199.0,5.992,/api/v1/timeseries/18/
791,2021-03-02,2716097.0,5.980,/api/v1/timeseries/18/
792,2021-03-03,2859691.0,5.966,/api/v1/timeseries/18/
793,2021-03-04,2829128.0,5.947,/api/v1/timeseries/18/
794,2021-03-05,2745750.0,5.983,/api/v1/timeseries/18/
795,2021-03-06,2543729.0,5.989,/api/v1/timeseries/18/
796,2021-03-07,2619628.0,5.966,/api/v1/timeseries/18/
797,2021-03-08,2609469.0,6.005,/api/v1/timeseries/18/
798,2021-03-09,2653046.0,5.977,/api/v1/timeseries/18/
799,2021-03-10,2714472.0,5.985,/api/v1/timeseries/18/
800,2021-03-11,2749986.0,5.959,/api/v1/timeseries/18/
801,2021-03-12,2677847.0,6.005,/api/v1/timeseries/18/
802,2021-03-13,2728798.0,5.946,/api/v1/timeseries/18/
803,2021-03-14,2971696.0,5.949,/api/v1/timeseries/18/
804,2021-03-15,3045120.0,5.938,/api/v1/timeseries/18/
805,2021-03-16,2846195.0,5.934,/api/v1/timeseries/18/
806,2021-03-17,2810497.0,5.966,/api/v1/timeseries/18/
807,2021-03-18,2769066.0,5.961,/api/v1/timeseries/18/
808,2021-03-19,2745511.0,6.007,/api/v1/timeseries/18/
809,2021-03-20,2811055.0,5.979,/api/v1/timeseries/18/
810,2021-03-21,2966849.0,5.939,/api/v1/timeseries/18/
811,2021-03-22,3065755.0,5.930,/api/v1/timeseries/18/
812,2021-03-23,3208036.0,5.939,/api/v1/timeseries/18/
813,2021-03-24,3091497.0,5.934,/api/v1/timeseries/18/
814,2021-03-25,2944936.0,5.964,/api/v1/timeseries/18/
815,2021-03-26,2818931.0,5.975,/api/v1/timeseries/18/
816,2021-03-27,2637657.0,5.965,/api/v1/timeseries/18/
817,2021-03-28,2742741.0,5.967,/api/v1/timeseries/18/
818,2021-03-29,2731446.0,5.958,/api/v1/timeseries/18/
819,2021-03-30,2749042.0,5.955,/api/v1/timeseries/18/
820,2021-03-31,2811228.0,5.976,/api/v1/timeseries/18/
821,2021-04-01,2775468.0,5.972,/api/v1/timeseries/18/
822,2021-04-02,2680324.0,5.932,/api/v1/timeseries/18/
823,2021-04-03,2912114.0,5.910,/api/v1/timeseries/18/
824,2021-04-04,2546220.0,5.982,/api/v1/timeseries/18/
825,2021-04-05,2627673.0,5.980,/api/v1/timeseries/18/
826,2021-04-06,2778828.0,5.977,/api/v1/timeseries/18/
827,2021-04-07,2876426.0,5.968,/api/v1/timeseries/18/
828,2021-04-08,2905939.0,5.949,/api/v1/timeseries/18/
829,2021-04-09,2913450.0,5.946,/api/v1/timeseries/18/
830,2021-04-10,2863914.0,5.935,/api/v1/timeseries/18/
831,2021-04-11,2930715.0,5.945,/api/v1/timeseries/18/
832,2021-04-12,2935154.0,5.963,/api/v1/timeseries/18/
833,2021-04-13,3035194.0,5.951,/api/v1/timeseries/18/
834,2021-04-14,3011140.0,5.953,/api/v1/timeseries/18/
835,2021-04-15,3111757.0,5.936,/api/v1/timeseries/18/
836,2021-04-16,2892475.0,5.933,/api/v1/timeseries/18/
837,2021-04-17,2478629.0,5.925,/api/v1/timeseries/18/
838,2021-04-18,2754209.0,5.913,/api/v1/timeseries/18/
839,2021-04-19,3014091.0,5.984,/api/v1/timeseries/18/
840,2021-04-20,2764245.0,5.988,/api/v1/timeseries/18/
841,2021-04-21,2889959.0,5.948,/api/v1/timeseries/18/
842,2021-04-22,2961736.0,6.010,/api/v1/timeseries/18/
843,2021-04-23,3227458.0,5.949,/api/v1/timeseries/18/
844,2021-04-24,2738053.0,5.965,/api/v1/timeseries/18/
845,2021-04-25,2680849.0,5.961,/api/v1/timeseries/18/
846,2021-04-26,2777036.0,5.980,/api/v1/timeseries/18/
847,2021-04-27,2721735.0,5.992,/api/v1/timeseries/18/
848,2021-04-28,2664763.0,5.989,/api/v1/timeseries/18/
849,2021-04-29,2834443.0,5.983,/api/v1/timeseries/18/
850,2021-04-30,2699270.0,6.002,/api/v1/timeseries/18/
851,2021-05-01,2542385.0,6.014,/api/v1/timeseries/18/
852,2021-05-02,2546951.0,5.989,/api/v1/timeseries/18/
853,2021-05-03,2618798.0,5.988,/api/v1/timeseries/18/
854,2021-05-04,2701010.0,6.007,/api/v1/timeseries/18/
855,2021-05-05,2758440.0,6.003,/api/v1/timeseries/18/
856,2021-05-06,2669928.0,6.006,/api/v1/timeseries/18/
857,2021-05-07,2737754.0,6.024,/api/v1/timeseries/18/
858,2021-05-08,2491754.0,6.015,/api/v1/timeseries/18/
859,2021-05-09,2373389.0,6.018,/api/v1/timeseries/18/
860,2021-05-10,2621664.0,6.018,/api/v1/timeseries/18/
861,2021-05-11,2694969.0,5.996,/api/v1/timeseries/18/
862,2021-05-12,2756474.0,5.980,/api/v1/timeseries/18/
863,2021-05-13,2663773.0,5.954,/api/v1/timeseries/18/
864,2021-05-14,2605411.0,5.983,/api/v1/timeseries/18/
865,2021-05-15,2524251.0,5.983,/api/v1/timeseries/18/
866,2021-05-16,2771808.0,5.964,/api/v1/timeseries/18/
867,2021-05-17,2758723.0,5.983,/api/v1/timeseries/18/
868,2021-05-18,2739546.0,5.976,/api/v1/timeseries/18/
869,2021-05-19,2729998.0,5.969,/api/v1/timeseries/18/
870,2021-05-20,2718529.0,6.002,/api/v1/timeseries/18/
871,2021-05-21,2723054.0,6.036,/api/v1/timeseries/18/
872,2021-05-22,2624644.0,6.039,/api/v1/timeseries/18/
873,2021-05-23,2446731.0,5.995,/api/v1/timeseries/18/
874,2021-05-24,2324792.0,6.004,/api/v1/timeseries/18/
875,2021-05-25,2416490.0,6.019,/api/v1/timeseries/18/
876,2021-05-26,2522817.0,5.998,/api/v1/timeseries/18/
877,2021-05-27,2607996.0,6.018,/api/v1/timeseries/18/
878,2021-05-28,2645337.0,6.011,/api/v1/timeseries/18/
879,2021-05-29,2187782.0,6.008,/api/v1/timeseries/18/
880,2021-05-30,2082799.0,6.039,/api/v1/timeseries/18/
881,2021-05-31,2337765.0,6.024,/api/v1/timeseries/18/
882,2021-06-01,2407167.0,6.017,/api/v1/timeseries/18/
883,2021-06-02,2395272.0,6.017,/api/v1/timeseries/18/
884,2021-06-03,2400955.0,6.028,/api/v1/timeseries/18/
885,2021-06-04,2421818.0,6.014,/api/v1/timeseries/18/
886,2021-06-05,2285524.0,6.028,/api/v1/timeseries/18/
887,2021-06-06,2408459.0,6.012,/api/v1/timeseries/18/
888,2021-06-07,2325870.0,6.016,/api/v1/timeseries/18/
889,2021-06-08,2411644.0,6.006,/api/v1/timeseries/18/
890,2021-06-09,2550191.0,6.029,/api/v1/timeseries/18/
891,2021-06-10,2547170.0,6.019,/api/v1/timeseries/18/
892,2021-06-11,2558867.0,6.010,/api/v1/timeseries/18/
893,2021-06-12,2501476.0,6.021,/api/v1/timeseries/18/
894,2021-06-13,2450945.0,5.997,/api/v1/timeseries/18/
895,2021-06-14,2508836.0,6.017,/api/v1/timeseries/18/
896,2021-06-15,2559517.0,6.031,/api/v1/timeseries/18/
897,2021-06-16,2489989.0,6.009,/api/v1/timeseries/18/
898,2021-06-17,2519253.0,6.008,/api/v1/timeseries/18/
899,2021-06-18,2539140.0,6.007,/api/v1/timeseries/18/
900,2021-06-19,2298421.0,6.064,/api/v1/timeseries/18/
901,2021-06-20,2360246.0,6.024,/api/v1/timeseries/18/
902,2021-06-21,2541052.0,6.006,/api/v1/timeseries/18/
903,2021-06-22,2622623.0,6.020,/api/v1/timeseries/18/
904,2021-06-23,2723012.0,6.030,/api/v1/timeseries/18/
905,2021-06-24,2435117.0,6.030,/api/v1/timeseries/18/
906,2021-06-25,2576743.0,5.985,/api/v1/timeseries/18/
907,2021-06-26,2350842.0,5.977,/api/v1/timeseries/18/
908,2021-06-27,2354162.0,5.990,/api/v1/timeseries/18/
909,2021-06-28,2616475.0,5.993,/api/v1/timeseries/18/
910,2021-06-29,2843943.0,5.995,/api/v1/timeseries/18/
911,2021-06-30,2725960.0,5.980,/api/v1/timeseries/18/
912,2021-07-01,2627386.0,5.982,/api/v1/timeseries/18/
913,2021-07-02,2520466.0,6.007,/api/v1/timeseries/18/
914,2021-07-03,2231280.0,5.972,/api/v1/timeseries/18/
915,2021-07-04,2327987.0,5.974,/api/v1/timeseries/18/
916,2021-07-05,2515511.0,6.020,/api/v1/timeseries/18/
917,2021-07-06,2545236.0,6.002,/api/v1/timeseries/18/
918,2021-07-07,2541559.0,6.000,/api/v1/timeseries/18/
919,2021-07-08,2523687.0,5.985,/api/v1/timeseries/18/
920,2021-07-09,2453266.0,6.023,/api/v1/timeseries/18/
921,2021-07-10,2220271.0,5.996,/api/v1/timeseries/18/
922,2021-07-11,2453340.0,6.004,/api/v1/timeseries/18/
923,2021-07-12,2429703.0,5.999,/api/v1/timeseries/18/
924,2021-07-13,2501330.0,5.996,/api/v1/timeseries/18/
925,2021-07-14,2683961.0,6.014,/api/v1/timeseries/18/
926,2021-07-15,3019837.0,6.021,/api/v1/timeseries/18/
927,2021-07-16,2863501.0,6.020,/api/v1/timeseries/18/
928,2021-07-17,2733098.0,5.990,/api/v1/timeseries/18/
929,2021-07-18,2719177.0,5.986,/api/v1/timeseries/18/
930,2021-07-19,2856803.0,6.018,/api/v1/timeseries/18/
931,2021-07-20,2666327.0,6.086,/api/v1/timeseries/18/
932,2021-07-21,2619597.0,5.989,/api/v1/timeseries/18/
933,2021-07-22,2625695.0,6.015,/api/v1/timeseries/18/
934,2021-07-23,2376189.0,5.996,/api/v1/timeseries/18/
935,2021-07-24,2242457.0,6.008,/api/v1/timeseries/18/
936,2021-07-25,2521327.0,6.002,/api/v1/timeseries/18/
937,2021-07-26,2596149.0,5.990,/api/v1/timeseries/18/
938,2021-07-27,2601285.0,5.968,/api/v1/timeseries/18/
939,2021-07-28,2545453.0,5.994,/api/v1/timeseries/18/
940,2021-07-29,2462653.0,6.004,/api/v1/timeseries/18/
941,2021-07-30,2380496.0,6.000,/api/v1/timeseries/18/
942,2021-07-31,2182844.0,6.001,/api/v1/timeseries/18/
943,2021-08-01,2500346.0,6.028,/api/v1/timeseries/18/
944,2021-08-02,3095482.0,6.053,/api/v1/timeseries/18/
945,2021-08-03,2746618.0,6.008,/api/v1/timeseries/18/
946,2021-08-04,2742001.0,6.004,/api/v1/timeseries/18/
947,2021-08-05,2678496.0,5.988,/api/v1/timeseries/18/
948,2021-08-06,2652366.0,6.006,/api/v1/timeseries/18/
949,2021-08-07,2343180.0,5.983,/api/v1/timeseries/18/
950,2021-08-08,2383608.0,5.963,/api/v1/timeseries/18/
951,2021-08-09,2780098.0,6.005,/api/v1/timeseries/18/
952,2021-08-10,2773932.0,5.984,/api/v1/timeseries/18/
953,2021-08-11,2710115.0,5.978,/api/v1/timeseries/18/
954,2021-08-12,2588532.0,5.998,/api/v1/timeseries/18/
955,2021-08-13,2656012.0,5.993,/api/v1/timeseries/18/
956,2021-08-14,2326906.0,5.975,/api/v1/timeseries/18/
957,2021-08-15,2789012.0,5.877,/api/v1/timeseries/18/
958,2021-08-16,3210941.0,5.869,/api/v1/timeseries/18/
959,2021-08-17,2949811.0,5.901,/api/v1/timeseries/18/
960,2021-08-18,2702768.0,5.942,/api/v1/timeseries/18/
961,2021-08-19,2582867.0,5.968,/api/v1/timeseries/18/
962,2021-08-20,2469964.0,5.985,/api/v1/timeseries/18/
963,2021-08-21,2402845.0,5.986,/api/v1/timeseries/18/
964,2021-08-22,2574392.0,5.972,/api/v1/timeseries/18/
965,2021-08-23,2818809.0,6.007,/api/v1/timeseries/18/
966,2021-08-24,2664974.0,6.001,/api/v1/timeseries/18/
967,2021-08-25,2787123.0,5.960,/api/v1/timeseries/18/
968,2021-08-26,2698007.0,5.949,/api/v1/timeseries/18/
969,2021-08-27,2784749.0,6.012,/api/v1/timeseries/18/
970,2021-08-28,2447005.0,5.987,/api/v1/timeseries/18/
971,2021-08-29,2870942.0,5.964,/api/v1/timeseries/18/
972,2021-08-30,2743885.0,5.962,/api/v1/timeseries/18/
973,2021-08-31,2616133.0,5.972,/api/v1/timeseries/18/
974,2021-09-01,2543809.0,6.013,/api/v1/timeseries/18/
975,2021-09-02,2540004.0,5.996,/api/v1/timeseries/18/
976,2021-09-03,2491503.0,5.995,/api/v1/timeseries/18/
977,2021-09-04,2339616.0,5.979,/api/v1/timeseries/18/
978,2021-09-05,2560721.0,5.971,/api/v1/timeseries/18/
979,2021-09-06,2653415.0,5.968,/api/v1/timeseries/18/
980,2021-09-07,2740024.0,5.986,/api/v1/timeseries/18/
981,2021-09-08,2771973.0,5.976,/api/v1/timeseries/18/
999,2021-09-09,2844126.0,5.963,/api/v1/timeseries/18/
982,2021-09-16,2693472.0,6.015,/api/v1/timeseries/18/
983,2021-09-17,2646141.0,6.059,/api/v1/timeseries/18/
984,2021-09-18,2421226.0,6.011,/api/v1/timeseries/18/
985,2021-09-19,2614586.0,5.997,/api/v1/timeseries/18/
986,2021-09-20,2812044.0,5.994,/api/v1/timeseries/18/
987,2021-09-21,2661029.0,5.936,/api/v1/timeseries/18/
988,2021-09-22,2629707.0,5.949,/api/v1/timeseries/18/
989,2021-09-23,2724434.0,5.986,/api/v1/timeseries/18/
990,2021-09-24,2627598.0,6.028,/api/v1/timeseries/18/
991,2021-09-25,2482271.0,6.013,/api/v1/timeseries/18/
992,2021-09-26,3308921.0,6.017,/api/v1/timeseries/18/
993,2021-09-27,2828372.0,6.028,/api/v1/timeseries/18/
994,2021-09-28,2424041.0,6.007,/api/v1/timeseries/18/
995,2021-09-29,2474116.0,6.025,/api/v1/timeseries/18/
996,2021-09-30,2401754.0,6.023,/api/v1/timeseries/18/
997,2021-10-01,2310907.0,6.026,/api/v1/timeseries/18/
998,2021-10-02,2209564.0,6.008,/api/v1/timeseries/18/
